Date,China,France,Germany,Italy,Portugal,Spain,UK,US,China_REL,France_REL,Germany_REL,Italy_REL,Portugal_REL,Spain_REL,UK_REL,US_REL,China_ult7,France_ult7,Germany_ult7,Italy_ult7,Portugal_ult7,Spain_ult7,UK_ult7,US_ult7,China_REL_ult7,France_REL_ult7,Germany_REL_ult7,Italy_REL_ult7,Portugal_REL_ult7,Spain_REL_ult7,UK_REL_ult7,US_REL_ult7
2020-04-29,83944,166193,161539,203591,24505,212917,172587,1051732,6.03,248.13,194.85,336.95,238.29,454.98,259.68,321.94,76.0,8590.0,10891.0,16264.0,2523.0,4528.0,32190.0,197121.0,0.010000000000000675,12.819999999999993,13.139999999999986,26.920000000000016,24.539999999999992,9.670000000000016,48.43000000000001,60.339999999999975
2020-04-30,83956,167326,163009,205463,25045,213435,177543,1080974,6.03,249.83,196.62,340.05,243.54,456.09,267.14,330.89,72.0,11445.0,9880.0,15490.0,2692.0,411.0,32003.0,193595.0,0.010000000000000675,17.090000000000003,11.920000000000016,25.639999999999986,26.17999999999998,0.8799999999999955,48.14999999999998,59.25999999999999
2020-05-01,83959,167846,164077,207428,25351,215216,182270,1115995,6.03,250.6,197.91,343.3,246.51,459.9,274.25,341.61,60.0,9193.0,9078.0,14434.0,2554.0,12226.0,31757.0,196464.0,0.010000000000000675,13.719999999999999,10.949999999999989,23.889999999999986,24.829999999999984,26.129999999999995,47.78,60.139999999999986
2020-05-02,83959,168637,164967,209328,25190,216582,185491,1143819,6.03,251.78,198.98,346.44,244.95,462.82,279.1,350.13,50.0,8342.0,8454.0,13977.0,1798.0,10677.0,31230.0,193294.0,0.010000000000000675,12.449999999999989,10.199999999999989,23.129999999999995,17.48999999999998,22.819999999999993,46.99000000000001,59.170000000000016
2020-05-03,83964,168887,165664,210717,25282,217466,188465,1168311,6.03,252.16,199.82,348.74,245.84,464.71,283.58,357.62,52.0,7980.0,7894.0,13042.0,1418.0,9832.0,30736.0,191239.0,0.0,11.919999999999987,9.519999999999982,21.579999999999984,13.789999999999992,21.00999999999999,46.24999999999997,58.54000000000002
2020-05-04,83966,169405,166152,211938,25524,218011,191843,1192024,6.03,252.93,200.41,350.76,248.2,465.87,288.66,364.88,48.0,4813.0,7394.0,12524.0,1497.0,8546.0,29412.0,191202.0,0.0,7.189999999999998,8.919999999999987,20.71999999999997,14.560000000000002,18.25999999999999,44.26000000000002,58.52999999999997
2020-05-05,83968,170467,167007,213013,25702,219329,195527,1216353,6.03,254.52,201.44,352.54,249.93,468.69,294.2,372.33,28.0,2817.0,7095.0,11508.0,1380.0,8556.0,28375.0,190841.0,0.0,4.210000000000008,8.560000000000002,19.04000000000002,13.420000000000016,18.29000000000002,42.69,58.41999999999996
2020-05-06,83970,174596,168162,214457,26182,220325,199358,1240616,6.03,260.68,202.84,354.93,254.59,470.81,299.97,379.76,26.0,8403.0,6623.0,10866.0,1677.0,7408.0,26771.0,188884.0,0.0,12.550000000000011,7.990000000000009,17.980000000000018,16.30000000000001,15.829999999999984,40.29000000000002,57.81999999999999
2020-05-07,83975,175218,169430,215858,26715,221447,203125,1268273,6.03,261.61,204.36,357.25,259.78,473.21,305.63,388.22,19.0,7892.0,6421.0,10395.0,1670.0,8012.0,25582.0,187299.0,0.0,11.780000000000001,7.740000000000009,17.19999999999999,16.23999999999998,17.120000000000005,38.49000000000001,57.33000000000004
2020-05-08,83976,175743,170588,217185,27268,222857,206174,1295546,6.03,262.39,205.76,359.45,265.15,476.23,310.22,396.57,17.0,7897.0,6511.0,9757.0,1917.0,7641.0,23904.0,179551.0,0.0,11.789999999999992,7.849999999999994,16.149999999999977,18.639999999999986,16.33000000000004,35.97000000000003,54.95999999999998
2020-05-09,83990,176132,171324,218268,27406,223578,208324,1319992,6.03,262.97,206.65,361.24,266.5,477.77,313.46,404.05,31.0,7495.0,6357.0,8940.0,2216.0,6996.0,22833.0,176173.0,0.0,11.190000000000026,7.670000000000016,14.800000000000011,21.55000000000001,14.949999999999989,34.35999999999996,53.920000000000016
2020-05-10,84010,176338,171879,219070,27581,224350,210645,1339140,6.03,263.28,207.32,362.57,268.2,479.42,316.95,409.91,46.0,7451.0,6215.0,8353.0,2299.0,6884.0,22180.0,170829.0,0.0,11.119999999999976,7.5,13.829999999999984,22.359999999999985,14.710000000000036,33.370000000000005,52.29000000000002
2020-05-11,84011,176651,172576,219814,27679,227436,214228,1358174,6.03,263.75,208.16,363.8,269.15,486.01,322.34,415.74,45.0,7246.0,6424.0,7876.0,2155.0,9425.0,22385.0,166150.0,0.0,10.819999999999993,7.75,13.04000000000002,20.94999999999999,20.139999999999986,33.67999999999995,50.860000000000014
2020-05-12,84018,177330,173171,221216,27913,228030,217617,1381017,6.03,264.76,208.88,366.12,271.43,487.28,327.44,422.73,50.0,6863.0,6164.0,8203.0,2211.0,8701.0,22090.0,164664.0,0.0,10.23999999999998,7.439999999999998,13.579999999999984,21.5,18.589999999999975,33.24000000000001,50.400000000000034
2020-05-13,84024,177790,174098,222104,28132,228691,220915,1401593,6.03,265.45,210.0,367.59,273.56,488.69,332.4,429.03,54.0,3194.0,5936.0,7647.0,1950.0,8366.0,21557.0,160977.0,0.0,4.769999999999982,7.159999999999997,12.659999999999968,18.97,17.879999999999995,32.42999999999995,49.26999999999998
2020-05-14,84029,178353,174478,223096,28319,229540,223524,1428125,6.03,266.29,210.45,369.23,275.37,490.51,336.33,437.15,54.0,3135.0,5048.0,7238.0,1604.0,8093.0,20399.0,159852.0,0.0,4.680000000000007,6.089999999999975,11.980000000000018,15.590000000000032,17.30000000000001,30.69999999999999,48.92999999999995
2020-05-15,84038,178837,175233,223885,28583,230183,226041,1452946,6.03,267.01,211.36,370.54,277.94,491.88,340.11,444.75,62.0,3094.0,4645.0,6700.0,1315.0,7326.0,19867.0,157400.0,0.0,4.6200000000000045,5.600000000000023,11.090000000000032,12.79000000000002,15.649999999999977,29.889999999999986,48.18000000000001
2020-05-16,84044,179140,175752,224760,28810,230698,228106,1477179,6.03,267.46,211.99,371.99,280.15,492.98,343.22,452.17,54.0,3008.0,4428.0,6492.0,1404.0,7120.0,19782.0,157187.0,0.0,4.489999999999952,5.340000000000003,10.75,13.649999999999977,15.210000000000036,29.760000000000048,48.120000000000005
2020-05-17,84054,179250,176369,225435,29036,230698,229932,1495977,6.04,267.63,212.73,373.1,282.35,492.98,345.97,457.92,44.0,2912.0,4490.0,6365.0,1455.0,6348.0,19287.0,156837.0,0.009999999999999787,4.350000000000023,5.409999999999997,10.53000000000003,14.150000000000034,13.560000000000002,29.02000000000004,48.00999999999999
2020-05-18,84063,179650,176551,225886,29209,231606,232506,1518111,6.04,268.23,212.95,373.85,284.03,494.92,349.84,464.7,52.0,2999.0,3975.0,6072.0,1530.0,4170.0,18278.0,159937.0,0.009999999999999787,4.480000000000018,4.789999999999992,10.050000000000011,14.879999999999995,8.910000000000025,27.5,48.95999999999998
2020-05-19,84063,180143,177778,226699,29432,232037,235547,1538872,6.04,268.96,214.43,375.19,286.2,495.84,354.42,471.05,45.0,2813.0,4607.0,5483.0,1519.0,4007.0,17930.0,157855.0,0.009999999999999787,4.199999999999989,5.550000000000011,9.069999999999993,14.769999999999982,8.560000000000002,26.980000000000018,48.31999999999999
2020-05-20,84063,180499,178473,227364,29660,232555,238253,1561595,6.04,269.49,215.27,376.29,288.41,496.95,358.49,478.01,39.0,2709.0,4375.0,5260.0,1528.0,3864.0,17338.0,160002.0,0.009999999999999787,4.0400000000000205,5.27000000000001,8.700000000000045,14.850000000000023,8.259999999999991,26.090000000000032,48.98000000000002
2020-05-21,84063,180752,179021,228006,29912,233037,240795,1587401,6.04,269.87,215.93,377.36,290.86,497.98,362.31,485.91,34.0,2399.0,4543.0,4910.0,1593.0,3497.0,17271.0,159276.0,0.009999999999999787,3.579999999999984,5.480000000000018,8.129999999999995,15.490000000000009,7.470000000000027,25.980000000000018,48.76000000000005
2020-05-22,84081,181444,179710,228658,30200,234824,242825,1611020,6.04,270.9,216.76,378.44,293.67,501.8,365.37,493.14,43.0,2607.0,4477.0,4773.0,1617.0,4641.0,16784.0,158074.0,0.009999999999999787,3.8899999999999864,5.399999999999977,7.899999999999977,15.730000000000018,9.920000000000016,25.25999999999999,48.389999999999986
2020-05-23,84084,181969,179986,229327,30471,235290,244332,1631999,6.04,271.69,217.1,379.54,296.3,502.79,367.64,499.56,40.0,2829.0,4234.0,4567.0,1661.0,4592.0,16226.0,154820.0,0.009999999999999787,4.230000000000018,5.109999999999985,7.550000000000011,16.150000000000034,9.810000000000002,24.41999999999996,47.389999999999986
2020-05-24,84095,181410,180328,229858,30623,235772,245680,1652590,6.04,270.85,217.51,380.42,297.78,503.82,369.66,505.86,41.0,2160.0,3959.0,4423.0,1587.0,5074.0,15748.0,156613.0,0.0,3.2200000000000273,4.780000000000001,7.319999999999993,15.42999999999995,10.839999999999975,23.689999999999998,47.94
2020-05-25,84102,181684,180600,230158,30788,235400,247287,1671243,6.04,271.26,217.84,380.92,299.38,503.03,372.08,511.57,39.0,2034.0,4049.0,4272.0,1579.0,3794.0,14781.0,153132.0,0.0,3.0299999999999727,4.890000000000015,7.069999999999993,15.350000000000023,8.109999999999957,22.24000000000001,46.870000000000005
2020-05-26,84103,181880,181200,230555,31007,236259,248937,1689819,6.04,271.56,218.56,381.58,301.51,504.86,374.56,517.26,40.0,1737.0,3422.0,3856.0,1575.0,4222.0,13390.0,150947.0,0.0,2.6000000000000227,4.1299999999999955,6.389999999999986,15.310000000000002,9.020000000000039,20.139999999999986,46.20999999999998
2020-05-27,84106,182018,181524,231139,31292,236259,250739,1709226,6.04,271.76,218.95,382.54,304.28,504.86,377.28,523.2,43.0,1519.0,3051.0,3775.0,1632.0,3704.0,12486.0,147631.0,0.0,2.269999999999982,3.6799999999999784,6.25,15.869999999999948,7.910000000000025,18.789999999999964,45.190000000000055
2020-05-28,84106,185300,182196,231732,31596,237906,252473,1730872,6.04,276.66,219.76,383.52,307.24,508.38,379.89,529.82,43.0,4548.0,3175.0,3726.0,1684.0,4869.0,11678.0,143471.0,0.0,6.7900000000000205,3.829999999999984,6.159999999999968,16.379999999999995,10.399999999999977,17.579999999999984,43.910000000000025
2020-05-29,84123,185842,182922,232248,31946,238564,253977,1755607,6.04,277.47,220.64,384.38,310.64,509.79,382.15,537.4,42.0,4398.0,3212.0,3590.0,1746.0,3740.0,11152.0,144587.0,0.0,6.57000000000005,3.8799999999999955,5.939999999999998,16.96999999999997,7.990000000000009,16.779999999999973,44.25999999999999
2020-05-30,84128,187608,183189,232664,32203,239228,255076,1779691,6.04,280.11,220.96,385.07,313.14,511.21,383.8,544.77,44.0,5639.0,3203.0,3337.0,1732.0,3938.0,10744.0,147692.0,0.0,8.420000000000016,3.8600000000000136,5.529999999999973,16.839999999999975,8.419999999999959,16.160000000000025,45.20999999999998
2020-05-31,84146,187817,183410,232997,32500,239479,256145,1799145,6.04,280.42,221.23,385.62,316.03,511.75,385.41,550.72,51.0,6407.0,3082.0,3139.0,1877.0,3707.0,10465.0,146555.0,0.0,9.569999999999993,3.719999999999999,5.199999999999989,18.25,7.930000000000007,15.75,44.860000000000014
2020-06-01,84154,187986,183594,233197,32700,239638,257579,1816110,6.04,280.67,221.45,385.95,317.98,512.08,387.57,555.92,52.0,6302.0,2994.0,3039.0,1912.0,4238.0,10292.0,144867.0,0.0,9.410000000000025,3.609999999999985,5.029999999999973,18.600000000000023,9.050000000000068,15.490000000000009,44.349999999999966
2020-06-02,84161,187265,183879,233515,32895,239932,259046,1837393,6.04,279.6,221.79,386.48,319.87,512.71,389.78,562.43,58.0,5385.0,2679.0,2960.0,1888.0,3673.0,10109.0,147574.0,0.0,8.04000000000002,3.2299999999999898,4.900000000000034,18.360000000000014,7.850000000000023,15.21999999999997,45.16999999999996
2020-06-03,84160,184015,184121,233836,33261,240326,260388,1857164,6.04,274.74,222.08,387.01,323.43,513.56,391.79,568.48,54.0,1997.0,2597.0,2697.0,1969.0,4067.0,9649.0,147938.0,0.0,2.980000000000018,3.130000000000024,4.46999999999997,19.150000000000034,8.699999999999932,14.510000000000048,45.27999999999997
2020-06-04,84171,188286,184472,234013,33592,240660,261622,1878887,6.04,281.12,222.51,387.3,326.65,514.27,393.65,575.13,65.0,2986.0,2276.0,2281.0,1996.0,2754.0,9149.0,148015.0,0.0,4.4599999999999795,2.75,3.7800000000000296,19.409999999999968,5.889999999999986,13.759999999999991,45.309999999999945
2020-06-05,84177,188808,184924,234531,33969,240978,262727,1903888,6.04,281.9,223.05,388.16,330.31,514.95,395.31,582.79,54.0,2966.0,2002.0,2283.0,2023.0,2414.0,8750.0,148281.0,0.0,4.42999999999995,2.410000000000025,3.7800000000000296,19.670000000000016,5.160000000000025,13.160000000000025,45.389999999999986
2020-06-06,84186,189330,185450,234801,34351,241310,263518,1925186,6.04,282.68,223.69,388.6,334.03,515.66,396.5,589.31,58.0,1722.0,2261.0,2137.0,2148.0,2082.0,8442.0,145495.0,0.0,2.569999999999993,2.7299999999999898,3.5300000000000296,20.889999999999986,4.449999999999989,12.699999999999989,44.539999999999964
2020-06-07,84191,189621,185750,234998,34693,241550,264235,1943599,6.05,283.11,224.05,388.93,337.36,516.17,397.58,594.94,45.0,1804.0,2340.0,2001.0,2193.0,2071.0,8090.0,144454.0,0.009999999999999787,2.6899999999999977,2.8200000000000216,3.3100000000000023,21.33000000000004,4.419999999999959,12.169999999999959,44.22000000000003
2020-06-08,84195,189782,186109,235278,34885,241717,265321,1960103,6.05,283.35,224.48,389.39,339.22,516.53,399.22,599.99,41.0,1796.0,2515.0,2081.0,2185.0,2079.0,7742.0,143993.0,0.009999999999999787,2.680000000000007,3.030000000000001,3.4399999999999977,21.24000000000001,4.449999999999932,11.650000000000034,44.07000000000005
2020-06-09,84198,190266,186506,235561,35306,241966,266474,1978195,6.05,284.08,224.96,389.86,343.32,517.06,400.95,605.53,37.0,3001.0,2627.0,2046.0,2411.0,2034.0,7428.0,140802.0,0.009999999999999787,4.479999999999961,3.170000000000016,3.3799999999999955,23.44999999999999,4.349999999999909,11.170000000000016,43.10000000000002
2020-06-10,84209,190743,186522,235763,35600,242280,267656,1999263,6.05,284.79,224.98,390.2,346.17,517.73,402.73,611.98,49.0,6728.0,2401.0,1927.0,2339.0,1954.0,7268.0,142099.0,0.009999999999999787,10.050000000000011,2.8999999999999773,3.1899999999999977,22.74000000000001,4.170000000000073,10.939999999999998,43.5
2020-06-11,84216,191040,186691,236142,35910,242707,268657,2021646,6.05,285.23,225.18,390.82,349.19,518.64,404.24,618.83,45.0,2754.0,2219.0,2129.0,2318.0,2047.0,7035.0,142759.0,0.009999999999999787,4.110000000000014,2.670000000000016,3.519999999999982,22.54000000000002,4.3700000000000045,10.590000000000032,43.700000000000045
2020-06-12,84228,191679,187226,236305,36180,243209,269710,2046972,6.05,286.19,225.83,391.09,351.81,519.72,405.82,626.58,51.0,2871.0,2302.0,1774.0,2211.0,2231.0,6983.0,143084.0,0.009999999999999787,4.2900000000000205,2.780000000000001,2.92999999999995,21.5,4.769999999999982,10.509999999999991,43.79000000000008
2020-06-13,84286,192043,187267,236651,36463,243605,270597,2071944,6.05,286.73,225.88,391.67,354.57,520.56,407.16,634.23,100.0,2713.0,1817.0,1850.0,2112.0,2295.0,7079.0,146758.0,0.009999999999999787,4.050000000000011,2.1899999999999977,3.069999999999993,20.54000000000002,4.899999999999977,10.660000000000025,44.92000000000007
2020-06-14,84335,192317,187518,236989,36690,243928,271404,2091364,6.06,287.14,226.18,392.22,356.77,521.25,408.37,640.17,144.0,2696.0,1768.0,1991.0,1997.0,2378.0,7169.0,147765.0,0.009999999999999787,4.029999999999973,2.1299999999999955,3.2900000000000205,19.409999999999968,5.080000000000041,10.79000000000002,45.229999999999905
2020-06-15,84378,192369,187682,237290,37036,244109,272430,2109886,6.06,287.22,226.38,392.72,360.14,521.64,409.91,645.84,183.0,2587.0,1573.0,2012.0,2151.0,2392.0,7109.0,149783.0,0.009999999999999787,3.8700000000000045,1.9000000000000057,3.330000000000041,20.91999999999996,5.110000000000014,10.689999999999998,45.85000000000002
2020-06-16,84422,192915,188252,237500,37336,244328,273507,2133725,6.06,288.03,227.07,393.07,363.06,522.11,411.53,653.14,224.0,2649.0,1746.0,1939.0,2030.0,2362.0,7033.0,155530.0,0.009999999999999787,3.9499999999999886,2.109999999999985,3.2099999999999795,19.74000000000001,5.050000000000068,10.579999999999984,47.610000000000014
2020-06-17,84458,193256,188604,237828,37672,244683,274504,2161114,6.06,288.54,227.49,393.61,366.32,522.87,413.03,661.52,249.0,2513.0,2082.0,2065.0,2072.0,2403.0,6848.0,161851.0,0.009999999999999787,3.75,2.5100000000000193,3.410000000000025,20.149999999999977,5.139999999999986,10.299999999999955,49.539999999999964
2020-06-18,84494,193576,189817,238159,38089,245268,275524,2189429,6.07,289.02,228.96,394.16,370.38,524.12,414.57,670.19,278.0,2536.0,3126.0,2017.0,2179.0,2561.0,6867.0,167783.0,0.020000000000000462,3.7899999999999636,3.780000000000001,3.340000000000032,21.189999999999998,5.480000000000018,10.329999999999984,51.360000000000014
2020-06-19,84494,194121,190299,238011,38464,245575,276504,2221126,6.07,289.83,229.54,393.92,374.02,524.77,416.04,679.89,266.0,2442.0,3073.0,1706.0,2284.0,2366.0,6794.0,174154.0,0.020000000000000462,3.6399999999999864,3.7099999999999795,2.830000000000041,22.20999999999998,5.0499999999999545,10.220000000000027,53.309999999999945
2020-06-20,84553,194535,190670,238275,38841,245938,277170,2253739,6.07,290.45,229.98,394.35,377.69,525.55,417.05,689.88,267.0,2492.0,3403.0,1624.0,2378.0,2333.0,6573.0,181795.0,0.020000000000000462,3.7199999999999704,4.099999999999994,2.680000000000007,23.120000000000005,4.990000000000009,9.889999999999986,55.64999999999998
2020-06-21,84572,194599,191272,238499,39133,246272,277792,2279928,6.07,290.55,230.71,394.72,380.53,526.26,417.98,697.89,237.0,2282.0,3754.0,1510.0,2443.0,2344.0,6388.0,188564.0,0.010000000000000675,3.410000000000025,4.530000000000001,2.5,23.75999999999999,5.009999999999991,9.610000000000014,57.72000000000003
2020-06-22,84624,194693,191768,238720,39392,246504,278684,2310901,6.08,290.69,231.31,395.09,383.05,526.76,419.32,707.37,246.0,2324.0,4086.0,1430.0,2356.0,2395.0,6254.0,201015.0,0.020000000000000462,3.4699999999999704,4.930000000000007,2.3699999999999477,22.910000000000025,5.1200000000000045,9.409999999999968,61.52999999999997
2020-06-23,84653,195256,192480,238833,39737,246752,279566,2348123,6.08,291.53,232.17,395.28,386.4,527.29,420.65,718.77,231.0,2341.0,4228.0,1333.0,2401.0,2424.0,6059.0,214398.0,0.020000000000000462,3.5,5.099999999999994,2.2099999999999795,23.339999999999975,5.17999999999995,9.120000000000005,65.63
2020-06-24,84673,195256,192871,239410,40104,247086,280340,2384355,6.08,291.53,232.64,396.23,389.97,528.0,421.82,729.86,215.0,2000.0,4267.0,1582.0,2432.0,2403.0,5836.0,223241.0,0.020000000000000462,2.9899999999999523,5.149999999999977,2.6200000000000045,23.650000000000034,5.1299999999999955,8.79000000000002,68.34000000000003
2020-06-25,84701,195256,193371,239706,40415,247486,281037,2424724,6.08,291.53,233.24,396.72,393.0,528.86,422.86,742.22,207.0,1680.0,3554.0,1547.0,2326.0,2218.0,5513.0,235295.0,0.009999999999999787,2.509999999999991,4.280000000000001,2.5600000000000023,22.620000000000005,4.740000000000009,8.29000000000002,72.02999999999997
2020-06-26,84725,196267,194036,239961,40866,247905,281675,2470934,6.08,293.04,234.04,397.14,397.38,529.75,423.82,756.36,231.0,2146.0,3737.0,1950.0,2402.0,2330.0,5171.0,249808.0,0.009999999999999787,3.2100000000000364,4.5,3.2199999999999704,23.360000000000014,4.980000000000018,7.779999999999973,76.47000000000003
2020-06-27,84743,196521,194458,240136,41189,248469,282308,2512671,6.08,293.42,234.55,397.43,400.52,530.96,424.78,769.14,190.0,1986.0,3788.0,1861.0,2348.0,2531.0,5138.0,258932.0,0.009999999999999787,2.9700000000000273,4.570000000000022,3.079999999999984,22.829999999999984,5.410000000000082,7.729999999999961,79.25999999999999
2020-06-28,84757,196111,194693,240310,41646,248770,282703,2554533,6.09,292.8,234.84,397.72,404.97,531.6,425.37,781.95,185.0,1512.0,3421.0,1811.0,2513.0,2498.0,4911.0,274605.0,0.019999999999999574,2.25,4.1299999999999955,3.0,24.440000000000055,5.340000000000032,7.389999999999986,84.06000000000006
2020-06-29,84780,196390,195042,240436,41912,248970,283307,2594175,6.09,293.22,235.26,397.93,407.55,532.03,426.28,794.08,156.0,1697.0,3274.0,1716.0,2520.0,2466.0,4623.0,283274.0,0.009999999999999787,2.5300000000000296,3.9499999999999886,2.840000000000032,24.5,5.269999999999982,6.9599999999999795,86.71000000000004
2020-06-30,84785,196554,195418,240578,42141,249271,283710,2642487,6.09,293.46,235.71,398.16,409.78,532.67,426.89,808.87,132.0,1298.0,2938.0,1745.0,2404.0,2519.0,4144.0,294364.0,0.009999999999999787,1.9300000000000068,3.5400000000000205,2.8800000000000523,23.379999999999995,5.3799999999999955,6.240000000000009,90.10000000000002
2020-07-01,84816,197238,195893,240760,42454,249659,283770,2694054,6.09,294.49,236.28,398.47,412.82,533.5,426.98,824.66,143.0,1982.0,3022.0,1350.0,2350.0,2573.0,3430.0,309699.0,0.009999999999999787,2.9600000000000364,3.640000000000015,2.240000000000009,22.849999999999966,5.5,5.160000000000025,94.79999999999995
2020-07-02,84830,197591,196370,240961,42782,250103,283774,2750402,6.09,295.01,236.86,398.8,416.01,534.45,426.98,841.91,129.0,2335.0,2999.0,1255.0,2367.0,2617.0,2737.0,325678.0,0.009999999999999787,3.480000000000018,3.6200000000000045,2.079999999999984,23.00999999999999,5.590000000000032,4.1200000000000045,99.68999999999994
2020-07-03,84838,197994,196780,241184,43156,250545,284276,2803022,6.09,295.61,237.35,399.17,419.65,535.39,427.74,858.01,113.0,1727.0,2744.0,1223.0,2290.0,2640.0,2601.0,332088.0,0.009999999999999787,2.569999999999993,3.3100000000000023,2.0300000000000296,22.269999999999982,5.639999999999986,3.920000000000016,101.64999999999998
2020-07-04,84857,197994,197198,241419,43569,250545,284900,2851968,6.09,295.61,237.86,399.56,423.67,535.39,428.68,873.0,114.0,1473.0,2740.0,1283.0,2380.0,2076.0,2592.0,339297.0,0.009999999999999787,2.1899999999999977,3.3100000000000023,2.1299999999999955,23.150000000000034,4.42999999999995,3.900000000000034,103.86000000000001
2020-07-05,84871,197994,197523,241611,43897,250545,285416,2902406,6.09,295.61,238.25,399.87,426.85,535.39,429.45,888.43,114.0,1883.0,2830.0,1301.0,2251.0,1775.0,2713.0,347873.0,0.0,2.8100000000000023,3.4099999999999966,2.1499999999999773,21.879999999999995,3.7899999999999636,4.079999999999984,106.4799999999999
2020-07-06,84889,198850,198064,241819,44129,251789,285768,2945207,6.1,296.89,238.9,400.22,429.11,538.05,429.98,901.54,109.0,2460.0,3022.0,1383.0,2217.0,2819.0,2461.0,351032.0,0.009999999999999787,3.669999999999959,3.640000000000015,2.2900000000000205,21.560000000000002,6.019999999999982,3.7000000000000455,107.45999999999992
2020-07-07,84917,199170,198343,241956,44416,252130,286349,3004064,6.1,297.37,239.24,400.45,431.9,538.78,430.86,919.55,132.0,2616.0,2925.0,1378.0,2275.0,2859.0,2639.0,361577.0,0.009999999999999787,3.910000000000025,3.530000000000001,2.2899999999999636,22.120000000000005,6.110000000000014,3.9700000000000273,110.67999999999995
2020-07-08,84950,199699,198699,242149,44859,252513,286979,3063787,6.1,298.16,239.67,400.76,436.21,539.6,431.8,937.83,134.0,2461.0,2806.0,1389.0,2405.0,2854.0,3209.0,369733.0,0.009999999999999787,3.670000000000016,3.3899999999999864,2.2899999999999636,23.389999999999986,6.100000000000023,4.819999999999993,113.17000000000007
2020-07-09,84992,200027,199001,242363,45277,253056,287621,3124662,6.1,298.65,240.03,401.12,440.27,540.76,432.77,956.47,162.0,2436.0,2631.0,1402.0,2495.0,2953.0,3847.0,374260.0,0.009999999999999787,3.6399999999999864,3.1699999999999875,2.319999999999993,24.25999999999999,6.309999999999945,5.789999999999964,114.56000000000006
2020-07-10,84992,200569,199332,242639,45679,253908,288133,3192440,6.1,299.46,240.43,401.58,444.18,542.58,433.54,977.22,154.0,2575.0,2552.0,1455.0,2523.0,3363.0,3857.0,389418.0,0.009999999999999787,3.849999999999966,3.0800000000000125,2.409999999999968,24.53000000000003,7.190000000000055,5.800000000000011,119.21000000000004
2020-07-11,85071,200569,199709,242827,46221,253908,288953,3253811,6.11,299.46,240.89,401.89,449.45,542.58,434.78,996.0,214.0,2575.0,2511.0,1408.0,2652.0,3363.0,4053.0,401843.0,0.020000000000000462,3.849999999999966,3.0299999999999727,2.329999999999984,25.779999999999973,7.190000000000055,6.099999999999966,123.0
